index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title,sentiment_review_title,sentiment_review_text
53,Apple iPhone XR (64GB) - Black,10 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=5, India ,2019-12-09, Iphone is good but probably I have received a defective piece from amazon as I am facing issues with software. Further never heard a iphone to be hanging issue but I am facing the same and attached a video regarding it. Within a month I have to visit customer care and still facing issues. Very worst experience don’t buy it from amazon.,1.0 out of 5 stars,Apple,Prince kumar,Just don’t buy it from amazon totally waste of money.,-0.2,-0.07500000000000001
54,Apple iPhone XR (64GB) - Black,14 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=5, India ,2018-11-28,"Super fast performance, long battery hours, little heavier than iphone 7 plus. Overall good phone.",5.0 out of 5 stars,Apple,mike,"Fast, long battery hours",0.07500000000000001,0.16597222222222222
55,Apple iPhone XR (64GB) - Black,9 people found this helpful,1,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=5, India ,2019-06-25,Has many drawbacks. Apps developed for iPhone by Indian Companies aren’t good at all. You can’t even do a normal Tatkal booking as irctc app unavailable. No dual Whatsapp so one number is wasted. No dual Facebook as well. Maximum 5gb cloud backup storage limit. Apps get refreshed more frequently and better enhancements on android. No features to search apps easily. Wifi once disconnected loses auto join features. Maximum 100 call records that’s very very annoying. Difficult to set primary and secondary sims in sms. Some Whatsapp features missing.,2.0 out of 5 stars,Apple,Aniruddha Ghosh,Disappointing in many ways,-0.04999999999999999,0.058888888888888886
56,Apple iPhone XR (64GB) - Black,15 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=5, India ,2018-11-24,It is heavy weight if u use more ull feel it hard to hold on regular note!,3.0 out of 5 stars,Apple,Amazon Customer,It is heavy weight phone,-0.2,0.002083333333333326
57,Apple iPhone XR (64GB) - Black,9 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=5, India ,2019-07-22,"There have been multiple issues faced since started installing and restoring from icloud. Gets hanged/stuck, suddenly WiFi gets disconnected and doesn't get connected till restart, deteriorated network speed on usage of the data.....",1.0 out of 5 stars,Apple,Arun Stambhampelli,Bad quality/performance,-0.6999999999999998,0.0
58,Apple iPhone XR (64GB) - Black,6 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=5, India ,2019-08-08,"First off, the battery life is INCREDIBLE! This is the first phone I have used where I can get two days of use on one charge! I would regularly charge the phone overnight one night, then go to bed at midnight with 55-60% left the next night, leave it unplugged, and finish the next day at midnight with around 2-5%. The size of the phone was just just about perfect for holding/scrolling with one hand, and I usually wear men’s size medium gloves for reference.",5.0 out of 5 stars,Apple,Bharat Oberoi,Superb price thanx to amazon,1.0,0.2569444444444444
59,Apple iPhone XR (64GB) - Black,8 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=5, India ,2019-04-04,"When compared with XS only visible difference would be screen, that too when kept side by side.",5.0 out of 5 stars,Apple,Apurv Sinha,Worth Every Penny,0.3,0.0
60,Apple iPhone XR (64GB) - Black,9 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-03-27,"Awesome IPhone.. I have upgraded from iPhone 6 and I can notice the significant different in display, touch and XR is certainly faster. It’s worth the upgrade..! Thank you Amazon for delivering it securely.",5.0 out of 5 stars,Apple,Richa G.,I love it..!,0.625,0.39404761904761904
61,Apple iPhone XR (64GB) - Black,9 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-01-21,"Got this phone for offer price. Everything is great from packing to delivery. Display quality is very good. Dual sim option is very good, got esim from airtel",5.0 out of 5 stars,Apple,Karthik S,Xcellent phone,0.0,0.8733333333333334
62,Apple iPhone XR (64GB) - Black,4 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-07-16,Bought this phone for my wife. She's absolutely happy with the phone.,5.0 out of 5 stars,Apple,Arnab Chowdhury,Best iPhone to buy at this price.,1.0,0.8
63,Apple iPhone XR (64GB) - Black,7 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-09-04,I want to replace this iphone because since i got this it worked well for w week then later on its speed is slowed down and even it hangs sometimes. Its been 3 months since i got this n i m already irritated with this device. My lighting usb has already stopped working .,1.0 out of 5 stars,Apple,Amazon Customer,Swap my iphone xr,0.0,-0.07777777777777779
64,Apple iPhone XR (64GB) - Black,9 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-04-17,Great phone for better photos and low light battery usage is much better than X,5.0 out of 5 stars,Apple,Monty,Thanks apple India. Very very thanks amazon for faster delivery and original product,0.2783333333333333,0.44000000000000006
65,Apple iPhone XR (64GB) - Black,6 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-06-03,"So overall it’s a pretty nice phone, I honestly don’t find much difference in features from my old iPhone 6. Apart from face recognition.",4.0 out of 5 stars,Apple,Souqa Lifestyle,Good phone but horribly heavy,0.24999999999999997,0.2916666666666667
66,Apple iPhone XR (64GB) - Black,13 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2018-11-28,Good phone,5.0 out of 5 stars,Apple,Shaiju Georger,Very good phone very fast,0.585,0.7
67,Apple iPhone XR (64GB) - Black,5 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-07-18,"I’ve been using Android for close to a decade and now decided to check out iOS. Thanks to Amazon Prime Sale, got iPhone XR for a discounted price(Still expensive), Coming to the iPhone itself, after using phone for 3 days, below are the points I came across.",4.0 out of 5 stars,Apple,Bharath Yadav,My First Apple iPhone,0.25,-0.15
68,Apple iPhone XR (64GB) - Black,4 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-09-30,Using this phone since 2 months. Here is my review. Hope you will find it useful.,5.0 out of 5 stars,Apple,Prashant,Nice Phone,0.6,0.3
69,Apple iPhone XR (64GB) - Black,5 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=6, India ,2019-06-16,"I was skeptical looking at some XR reviews and also purchasing an iPhone off Amazon (previously always bought through Apple Stores). However, so far happy with what I have. The delivery was fast (on Prime, next day); all original packing (phone box) and phone is working fine. Touchwood - no issues. The Deal was good with the 10% additional HDFC discount. Go for 128 GB (or even higher) - the few extra thousand are worth it when you run out of space.",5.0 out of 5 stars,Apple,Anushka M,XR Deals seem very good,0.9099999999999999,0.175
70,Apple iPhone XR (64GB) - Black,4 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-10-27,I got a defective iPhone XR. The screen is defective. There’s a blue shade on all the four sides of the screen. The phone’s working completely fine though.  So whoever purchased the phone while unboxing please check your device thoroughly. It was my mistake that i thought that maybe it’s something related to software which will be fixed after software update but it didn’t. And in that belief i skipped my 10 days return policy as well. I still don’t blaim amazon because i have purchased my Airpods from them as well. But still appario should not sell defective products to customers. Now i have to go through a hassle of getting the screen replaced from service centre and for that service centre will keep my phone for at least 7-10 days. It’s disappointing that i have to go through all this for a brand new phone. The reason why i didn’t upload a pic is bcuz it will not be visible in a pic taken from another phone.,2.0 out of 5 stars,Apple,Mandeep Kumar,Got a defective screen product delivered.,0.0,-0.03528138528138527
71,Apple iPhone XR (64GB) - Black,12 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2018-12-03,ALL good,5.0 out of 5 stars,Apple,Ritika,Loved it,0.7,0.7
72,Apple iPhone XR (64GB) - Black,4 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-10-03," I chose iPhone XR over x. The reasons are, it is 6.1-inch display and supports dual sim. the Battery Durability longs last. I got the Brand New peace (made in 2019, September) without any defect.",5.0 out of 5 stars,Apple,Syam Jeevan,Blindly go for it.,-0.5,0.06818181818181818
73,Apple iPhone XR (64GB) - Black,3 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2020-01-29,"During the great India sale, I saw this model on offer and my sister was dying to get a new phone since her old phone was barely keeping up. I finally made up my mind,, arranged the funds and got it for my sister.",5.0 out of 5 stars,Apple,Subhradeep ,Apple's most selling model,0.5,0.21727272727272728
74,Apple iPhone XR (64GB) - Black,7 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-07-09,"Phone looks beautiful. I bought it just one month before thru Amazon, when I put my sim it's speaker has not been working , it is difficult to listen voice sometimes it becomes disconnected. Although my android phone is working good at the same place. I don't know whom should I contact about my complaint.",1.0 out of 5 stars,Apple,Amazon Customer,iPhone beautiful but not functional,0.85,0.14999999999999997
75,Apple iPhone XR (64GB) - Black,5 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-06-03,"After transition from Android to iOS, I felt Android is more user friendly compared to iOS.",5.0 out of 5 stars,Apple,Pavankumar,Felt Android is better compared to ios,0.5,0.4375
76,Apple iPhone XR (64GB) - Black,10 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-04-22,I am not able to activate iphone after several attempts. Today only i purchased.,1.0 out of 5 stars,Apple,LovelySharma,Not getting activated,0.0,-0.08333333333333333
77,Apple iPhone XR (64GB) - Black,4 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-11-24,Hello friends!! This is my honest review after using it for almost 2 months. I was using android since last seven years but then I decided to go for iPhone. Here are the pros and cons according to me which I have felt after using it for almost 2 months,4.0 out of 5 stars,Apple,aayush jain,"PHONE IS GOOD, but THE OPERATING SYSTEM (ios) IS NOT!!",1.0,0.3
78,Apple iPhone XR (64GB) - Black,4 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2019-06-01,So upgrading from 6S+ to XR. First reactions:,4.0 out of 5 stars,Apple,ashish b.,"Good phone, good deal",0.7,0.25
79,Apple iPhone XR (64GB) - Black,5 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=7, India ,2020-01-17,Everything look good but I never expect.,1.0 out of 5 stars,Apple,Ajay sahu,🙏🏽,0.0,0.7
80,Apple iPhone XR (64GB) - Black,3 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=8, India ,2019-10-08,"Upgraded from 5s to xr after 3 years of 5s use. Purchased it at ₹37999 after low battery issues with 5s. Why I choose xr rather than iPhone 8 ,7 or even 6s even when I bought 5s after 3 years of its initial launch is",5.0 out of 5 stars,Apple,Truth,Apple's Perfection at a premium but ....,0.0,0.0
81,Apple iPhone XR (64GB) - Black,2 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=8, India ,2019-08-25,"Before I start this review I’ll let you know, I love the Apple brand and I’ve never used a 1080p OLED phone in my life (This screen seems perfectly normal to me). That being said I’ll dive into the review. I got this phone on the Prime day sale and I’ve been using it for almost a month now and here are my thoughts about this phone.",5.0 out of 5 stars,Apple,Kevin,Great hardware + Stunning software = 1 magical experience,0.6,0.325
